התאקלם,E,43
התארגן,E,44
התארח,E,22
התארך,E,13
התארס,E,13
התאשפז,E,43
התבאס,E,17
התבאר,E,17
התבגר,E,1
התבדה,E,30
התבדח,E,19
התבדל,E,1
התבדר,E,1
התבהם,E,9
התבהר,E,9
התבודד,E,24
התבולל,E,24
התבונן,E,25
התבוסס,E,24
התבושש,E,24
התבזבז,E,43
התבזה,E,30
התבטא,E,29
התבטל,E,1
התביש,E,1
התבית,E,2
התבכין,E,44
התבלבל,E,43
התבלגן,E,44
התבלה,E,30
התבלט,E,1
התבסם,E,1
התבסס,E,1
התבצע,E,19
התבצר,E,1
התבקע,E,19
התבקש,E,1
התברבר,E,43
התברג,E,13
התברגן,E,44
התברדק,E,43
התברך,E,13
התברר,E,13
התבשל,E,1
התבש'ם,E,1
התבש'ר,E,1
התגאה,E,38
התגבן,E,3
התגבר,E,1
התגבש,E,1
התגדר,E,1
התגודד,E,24
התגון,E,3
התגולל,E,24
התגונן,E,25
התגורר,E,24
התגושש,E,24
התגיס,E,1
התגיר,E,1
התגלגל,E,43
התגלה,E,30
התגלח,E,19
התגלם,E,1,,
התגלע,E,19,,
התגלץ',E,1,,
התגלש,E,1,,
התגמד,E,1,,
התגמש,E,1,,
התגנב,E,1,,
התגנדר,E,43,,
התגעגע,E,54,E,51
התגפף,E,1,,
התגרד,E,13,,
התגרה,E,37,,
התגרש,E,13,,
התגשם,E,1,,
התדבק,E,1,,
התדין,E,3,,
התדלדל,E,43
התדמה,E,30
התדפק,E,1
התדרדר,E,43
התהדק,E,1
התהדר,E,1
התהוה,E,30
התהולל,E,24
התהלך,E,1
התהלל,E,1
התהפך,E,1
התהפנט,E,43
התודה,E,30
התודע,E,19
התוה,F,32
התוכח,E,19
התוסף,E,1
התועד,E,9
התחבא,E,29
התחבב,E,1
התחבט,E,1
התחבק,E,1
התחבר,E,1
התחבר,E,1
התחגר,E,1
התחדד,E,1
התחדש,E,1
התחור,E,1
התחולל,E,24
התחזה,E,30
התחזק,E,1
התחיב,E,1
התחיל,E,1
התחיל,F,1
התחכך,E,1
התחכם,E,1
התחלה,E,30
התחלחל,E,49
התחלן,E,3
התחלף,E,1
התחלק,E,1
התחלש,E,1
התחמם,E,1
התחמצן,E,44
התחמק,E,1
התחמש,E,1
התחנחן,E,49
התחנך,E,1
התחנן,E,3
התחנף,E,1
התחסד,E,1
התחסל,E,1
התחסן,E,3
התחספס,E,43
התחפף,E,1
התחפר,E,1
התחפש,E,1
התחצף,E,1
התחקה,E,30
התחרבן,E,44
התחרבש,E,43
התחרדן,E,44
התחרה,E,37
התחרז,E,13
התחרט,E,13
התחרמן,E,44
התחרע,E,22
התחרפן,E,44
התחרש,E,13
התחשב,E,1
התחשבן,E,44
התחשל,E,1
התחשמל,E,43
התחשק,E,1
התחשש,E,1
התחתך,E,1
התחתן,E,3
התיז,F,9
התיאש,E,17
התיבש,E,1
התיגע,E,19
התידד,E,1
התיהד,E,9
התיהר,E,9
התיון,E,3
התיחד,E,9
התיחם,E,9
התיחס,E,9
התילד,E,1
התימר,E,1
התיסר,E,1
התיעל,E,9
התיעץ,E,9
התיפה,E,30
התיפח,E,19
התיפיף,E,43
התיצב,E,1
התיקר,E,1
התישב,E,1
התישן,E,3
התישר,E,1
התיתם,E,1
התיך,F,9
התיר,F,9
התיש,F,9
התכבד,E,1
התכבס,E,1
התכדר,E,1
התכהה,E,34
התכון,E,3
התכונן,E,44
התכוץ,E,1
התכונן,E,25
התכופף,E,24
התכחש,E,9
התכלה,E,30
התכלכל,E,43
התכנה,E,30
התכנס,E,1
התכסה,E,30
התכעס,E,9
התכער,E,9
התכפתר,E,43
התכרבל,E,43
התכתב,E,1
התכתש,E,1
התלבט,E,1
התלבן,E,3
התלבש,E,1
התלהב,E,9
התלהט,E,9
התלהם,E,9
התלוה,E,30
התלונן,E,25
התלוצץ,E,24
התלחלח,E,51
התלחש,E,9
התלחשש,E,43
התלכד,E,1
התלכלך,E,43
התלמד,E,1
התלקח,E,19
התלקט,E,1
התלקלק,E,43
התלקק,E,1
התמגל,E,1
התמגנט,E,43
התמהמה,E,52
התמוגג,E,24
התמודד,E,24
התמוטט,E,24
התמוסס,E,24
התמזג,E,1
התמזל,E,1
התמזמז,E,43
התמחה,E,34
התמיד,F,1
התמיה,F,8
התמין,E,3
התמכר,E,1
התמלא,E,29
התממש,E,1
התממשק,E,43
התמנה,E,30
התמסד,E,1
התמסחר,E,43
התמסטל,E,43
התמסכן,E,44
התמסמס,E,43
התמסר,E,1
התמעט,E,9
התמצא,E,29
התמצה,E,30
התמקד,E,1
התמקח,E,19
התמקם,E,1
התמרד,E,13
התמרח,E,22
התמרכז,E,43
התמרמר,E,43
התמשך,E,1
התמש'כל,E,43
התמתח,E,19
התמתן,E,3
התנבא,E,29
התנגב,E,1
התנגב,E,1
התנגח,E,19
התנגן,E,3
התנגש,E,1
התנדב,E,1
התנדנד,E,43
התנדף,E,1
התנה,F,32
התנהג,E,9
התנהל,E,9
התנדב,E,60
התנודד,E,24
התנון,E,3
התנוסס,E,24
התנועע,E,28
התנופף,E,24
התנוצץ,E,24
התנזר,E,1
התנחל,E,9
התנחם,E,9
התניע,F,7
התנכל,E,1
התנכר,E,1,,
התנמנם,E,43,,
התנסה,E,30,,
התנסח,E,19,,
התנענע,E,54,E,51
התנער,E,9,,
התנפח,E,19,,
התנפל,E,1,,
התנפנף,E,43,,
התנפץ,E,1,,
התנצח,E,19,,
התנצל,E,1,,
התנצר,E,1,,
התנקה,E,30,,
התנקז,E,1,,
התנקם,E,1,,
התנקנק,E,43
התנקש,E,1
התנש'א,E,29
התנשם,E,1
התנשף,E,1
התנשק,E,1
התנתק,E,1
התסיס,F,1
התעבה,E,30
התעבר,E,1
התעגל,E,1
התעדכן,E,44
התעדן,E,3
התעה,F,34
התעודד,E,24
התעור,E,1
התעות,E,2
התעופף,E,24
התעורר,E,24
התעטף,E,1
התעטש,E,1
התעיף,E,1
התעכב,E,1
התעכל,E,1
התעכר,E,1
התעלה,E,30
התעלל,E,1
התעלם,E,1
התעלס,E,1
התעלף,E,1
התעלק,E,1
התעמל,E,1
התעמעם,E,49
התעמק,E,1
התעמר,E,1
התעמת,E,2
התענג,E,1
התענה,E,30
התענו,E,1
התענין,E,44
התענן,E,3
התעסק,E,1
התעפש,E,1
התעצב,E,1
התעצבן,E,44
התעצל,E,1
התעצם,E,1
התעקל,E,1
התעקם,E,1
התעקש,E,1
התערב,E,13
התערבב,E,43
התערבל,E,43
התערה,E,37
התערטל,E,43
התערסל,E,43
התערער,E,49
התערפל,E,43
התעשר,E,1
התעשת,E,2
התעתד,E,1
התפאר,E,17
התפגר,E,1
התפדח,E,19
התפוגג,E,24
התפטר,E,60
התפוצץ,E,24
התפוקק,E,24
התפורר,E,24
התפזר,E,1
התפחם,E,9
התפטם,E,1
התפטר,E,1
התפיח,F,7
התפיד,E,1
התפיח,E,19
התפיס,E,1
התפיל,F,1
התפכח,E,19
התפלא,E,29
התפלג,E,1
התפלח,E,19
התפלל,E,1
התפלמס,E,43
התפלסף,E,43
התפלפל,E,43
התפלץ,E,1
התפלק,E,1
התפלש,E,1
התפנה,E,30
התפנן,E,3
התפנצ'ר,E,43
התפנק,E,1
התפספס,E,43
התפעל,E,9
התפעל,E,9
התפענח,E,51,E,54
התפצח,E,19,,
התפצל,E,1,,
התפצלח,E,51,,
התפקד,E,1,,
התפקח,E,19,,
התפקס,E,1,,
התפקע,E,19,,
התפקק,E,1,,
התפקר,E,1,,
התפקשש,E,43,,
התפרש',E,13,,
התפרחח,E,52,,
התפרכס,E,43,,
התפרנס,E,43,,
התפרס,E,13,,
התפרסם,E,43
התפרע,E,22
התפרפר,E,43
התפרץ,E,13
התפרק,E,13
התפרקד,E,43
התפרש,E,13
התפרש',E,13
התפשט,E,1
התפשל,E,1
התפשר,E,1
התפתה,E,30
התפתח,E,19
התפתל,E,1
התקבל,E,1
התקבץ,E,1
התקדם,E,1
התקדר,E,1
התקדש,E,1
התקהה,E,34
התקהל,E,9
התקוצ'ץ',E,43
התקוטט,E,24
התקומם,E,24
התקזז,E,1
התקטן,E,3
התקים,E,1
התקיל,F,1
התקין,F,3
התקיף,F,1
התקלח,E,19
התקלף,E,1
התקלקל,E,43
התקמבק,E,43
התקמט,E,1
התקמצן,E,44
התקמר,E,1
התקנא,E,29
התקער,E,9
התקפל,E,1
התקצר,E,1
התקרב,E,13
התקרזל,E,43
התקרח,E,22
התקרנף,E,43
התקרצף,E,43
התקרר,E,13
התקרש,E,13
התקשה,E,30,,
התקשח,E,19,,
התקשט,E,1,,
התקשקש,E,43,,
התקשר,E,1,,
התראה,E,38,,
התראין,E,48,E,44
התרבד,E,1,,
התרבה,E,30,,
התרבע,E,19,,
התרברב,E,43,,
התרגז,E,1,,
התרגל,E,1,,
התרגש,E,1,,
התרה,F,32,,
התרוח,E,19,,
התרומם,E,24
התרועע,E,28
התרופף,E,24
התרוצץ,E,24
התרוקן,E,25
התרושש,E,24
התרחב,E,9
התרחץ,E,9
התרחק,E,9
התרחש,E,9
התרטב,E,1
התרים,F,1
התריס,F,1
התריע,F,7
התרכב,E,1
התרכז,E,1
התרכך,E,1,,
התרסן,E,3,,
התרסק,E,1,,
התרעם,E,9,,
התרענן,E,48,E,44
התרפא,E,29,,
התרפה,E,30,,
התרפט,E,1,,
התרפס,E,1,,
התרפק,E,1,,
התרצה,E,30,,
התרקם,E,1,,
התרשל,E,1,,
התרשם,E,1,,
התרתח,E,19,,
וסת,D,2,,
ודא,C,16
וסת,C,2
ותר,C,1
זבח,A,22
זגזג,C,20
זהר,A,17
זבל,D,1
זהה,D,13
זהם,D,6
זוג,D,1
זיף,D,1
זכה,D,10
זכך,D,1
זמן,D,3
זעזע,D,20
זפת,D,2
זקק,D,1
זרז,D,5
זז,A,35
זחל,A,17
זבל,C,1
זגג,C,1
זהה,C,18
זהם,C,4
זוג,C,1
זין,C,3
זיף,C,1
זכה,C,17
זכך,C,1
זמן,C,3
זמר,C,1
זנב,C,1
זנק,C,1
זער,C,4
זפת,C,2
זקק,C,1
זקר,C,1
זרז,C,5
זכה,A,48
זכר,A,1
זלג,A,1
זלזל,C,20
זלל,A,1
זלף,A,1
זמבר,C,20
זמזם,C,20
זמם,A,1
זמר,A,1
זן,A,35
זנה,A,48
זנח,A,22
זע,A,39
זעזע,C,27
זעם,A,17
זעף,A,17
זעק,A,17
זפזפ,C,20
זקן,A,6
זקף,A,1
זרגג,C,20
זרה,A,48
זרח,A,22
זרם,A,1
זרע,A,22
זרק,A,1,,
חב,A,35,,
חבט,A,10,A,8
חבל,A,10,A,8
חבק,A,8,A,10
חבר,A,8,A,10
חברת,C,21,,
חבש,A,8,A,10
חג,A,40,,
חג,A,35,,
חגג,A,10,A,8
חגר,A,10,A,8
חד,A,35,,
חדל,A,12,A,11
חדר,A,10,A,8
חבר,D,1,,
חדד,D,1
חדש,D,1
חוה,A,51
חזק,D,1
חזר,D,1
חטא,D,9
חטב,D,1
חיב,D,1
חיל,D,1
חולל,C,12
חלל,D,1
חלן,D,3
חלץ,D,1
חלק,D,1
חמם,D,1
חמש,D,1
חנך,D,1,,
חונן,C,14,,
חונן,D,8,,
חסל,D,1,,
חסן,D,3,,
חפש,D,1,,
חוקק,C,12,,
חקק,D,1,,
חורר,C,12,,
חורר,D,8,,
חשב,D,1,,
חשל,D,1,,
חשק,D,1,,
חתל,D,1,,
חזה,A,51,,
חזר,A,10,A,8
חטא,A,43,,
חטב,A,10,A,8
חטף,A,10,A,8
חי,A,57,,
חבב,C,1,,
חבל,C,1,,
חבק,C,1,,
חבר,C,1,,
חדד,C,1,,
חדש,C,1,,
חוה,C,17,,
חזק,C,1,,
חזר,C,1,,
חטא,C,16,,
חטב,C,1,,
חטט,C,1,,
חיב,C,1
חיג,C,1
חיך,C,1
חיל,C,1
חכה,C,17
חכך,C,1
חלט,C,1
חלל,C,1
חלן,C,3
חלץ,C,1
חלק,C,1
חמם,C,1
חמש,C,1
חנך,C,1
חסל,C,1
חסן,C,3
חסר,C,1,,
חפה,C,17,,
חפף,C,1,,
חפש,C,1,,
חקה,C,17,,
חרף,C,5,,
חשב,C,1,,
חשל,C,1,,
חשק,C,1,,
חשש,C,1,,
חתל,C,1,,
חתן,C,3,,
חכך,A,10,A,8
חכר,A,10,A,8
חל,A,35,,
חלב,A,10,A,8
חלה,A,51,,
חלחל,C,24,,
חלט,A,10,A,8
חלטר,C,20,,
חלם,A,8,A,10
חלמן,C,22,,
חלף,A,8,A,10
חלץ,A,8,A,10
חלק,A,8,A,10
חלש,A,8,A,10
חמד,A,10,A,8
חמל,A,10,A,8
חמס,A,10,A,8
חמצן,C,22,,
חמק,A,10,A,8
חנה,A,50,A,51
חנט,A,8,A,10
חנך,A,10,A,8
חנן,A,10,A,8
חנק,A,10,A,8
חס,A,35,,
חסה,A,51,,
חסך,A,10,A,8
חסם,A,10,A,8
חספס,C,20,,
חסר,A,12,,
חפן,A,8,A,10
חפף,A,8,A,10
חפץ,A,13,,
חפר,A,10,A,8
חצב,A,10,A,8
חצה,A,51,A,50
חצץ,A,10,A,8
חצצר,C,20,,
חצרץ,C,20,,
חקק,A,10,A,8
חקר,A,10,A,8
חרב,A,11,A,12
חרבן,C,22,,
חרבש,C,20,,
חרג,A,10,A,8
חרד,A,11,A,12
חרה,A,51,,
חרז,A,10,A,8
חרחר,C,24,,
חרט,A,10,A,8
חרטט,C,20,,
חרך,A,8,A,10
חרמן,C,22,,
חרף,A,10,A,8
חרפ,A,10,,
חרפן,C,22,,
חרץ,A,10,A,8
חרק,A,8,A,10
חרש,A,8,A,10
חרת,A,10,A,8
חש,A,35,,
חשב,A,10,A,8
חשבן,C,22,,
חשד,A,10,A,8
חש'ך,A,10,A,8
חשמל,C,20,,
חש'ף,A,10,A,8
חשק,A,10,A,8
חשש,A,10,A,8
חתך,A,10,A,8
חתם,A,10,A,8
חתר,A,10,A,8
טאטא,C,28,,
טאטא,D,21,,
טבח,A,22,,
טבל,A,1,,
טבע,A,22,,
טגן,D,3,,
טהר,D,6,,
טוה,A,48,,
טוח,D,7,,
טיב,D,1,,
טיח,D,7,,
טלטל,D,14,,
טמא,D,9
טנף,D,1
טפח,D,7
טפטף,D,14
טפל,D,1
טרטר,D,14
טרפד,D,14
טשטש,D,14
טחן,A,19
טבל,C,1
טבע,C,9
טגן,C,3
טהר,C,4
טוח,C,9
טיב,C,1
טיח,C,9
טיל,C,1
טכס,C,1
טמא,C,16
טנף,C,1
טפח,C,9
טפל,C,1
טפס,C,1
טכסס,C,20
טלטל,C,20
טלפן,C,22
טמא,A,42
טמטם,C,20
טמן,A,3
טס,A,35
טעה,A,53
טעם,A,17
טען,A,19
טפח,A,22
טפטף,C,20
טפל,A,1
טקבק,C,20
טקטק,C,20
טרד,A,1
טרח,A,22
טרטר,C,20
טרלל,C,20
טרף,A,1
טרפד,C,20
טרק,A,1
טשטש,C,20
יבש,A,30
יגע,A,34
ידע,A,33
יבא,D,9
יבש,D,1
יחד,D,4
יחס,D,4
ילד,D,1
יסף,D,1
יעד,D,6
יעל,D,6
יער,D,6
יפה,D,10
יצא,D,9
יצב,D,1
יצג,D,1
יצר,D,1
ירט,D,5
ישב,D,1
יש'ם,D,1
ישר,D,1
יזם,A,30
יאש,C,7
יבא,C,16
יבב,C,1
יבם,C,1
יבש,C,1
יגע,C,9
ידה,C,17
ידע,C,9
יהד,C,4
יחד,C,4
יחל,C,4
יחס,C,4
ילד,C,1
ילל,C,1
יסד,C,1
יסף,C,1
יסר,C,1
יעד,C,4
יעל,C,4
יעץ,C,4
יער,C,4
יפה,C,17
יצא,C,16
יצב,C,1
יצג,C,1
יצר,C,1
יקר,C,1
ירט,C,5
ישב,C,1
יש'ם,C,1
ישן,C,3
ישר,C,1
יתר,C,1
יכל,A,32
ילד,A,29
ינק,A,30
יסד,A,30
יעץ,A,30
יצא,A,45
יצק,A,25
יצר,A,25
יקד,A,30
ירא,A,46
ירד,A,29
ירה,A,55
ירק,A,30
ירש,A,30
ישב,A,29
ישן,A,31
כאב,A,17
כבל,A,1
כבש,A,1
כדרר,C,20
כבד,D,1
כבה,D,10
כבס,D,1
כון,D,3
כונן,C,22
כוץ,D,1
כיל,D,1
כמת,D,2
כנה,D,10
כונן,C,14
כנס,D,1
כסה,D,10
כופף,C,12
כופף,D,8
כפתר,D,14
כרטס,D,14
כרסם,D,14
כשף,D,1
כתר,D,1
כחכח,C,26
כבד,C,1
כבה,C,17
כבס,C,1
כדן,C,3
כהן,C,4
כון,C,3
כוץ,C,1
כזב,C,1
כיל,C,1
כיס,C,1
כיף,C,1
כיר,C,1
ככב,C,1
כלה,C,17
כמת,C,2
כנה,C,17
כנס,C,1
כנר,C,1
כסה,C,17
כסח,C,9
כער,C,4
כפר,C,1
כשף,C,1
כתר,C,1
כתת,C,2
כלא,A,41
כלה,A,49
כלכל,C,20
כלל,A,1
כמה,A,24
כנס,A,1
כסס,A,1
כסתח,C,26
כעכע,C,26
כעס,A,7
כפה,A,48
כפל,A,1
כפף,A,1
כפר,A,1
כפתר,A,2
כפתר,C,20
כרבל,C,20
כרה,A,48
כרטס,C,20
כרך,A,1
כרכר,C,20
כרסם,C,20
כרע,A,22
כרת,A,2
כשכש,C,20
כשל,A,1
כתב,A,1
כתש,A,1
כתת,A,2
לבלב,C,20
לבש,A,4
לגלג,C,20
לגם,A,1
להט,A,17
לבה,D,10
לבן,D,3
להק,D,6
לוה,A,48
לוה,D,10
לטף,D,1
לטש,D,1
לכד,D,1
לכלך,D,14
לפף,D,1
לקט,D,1
לחך,A,1
לחלח,C,26
לחם,A,17
לחץ,A,17
לחש,A,17
לחשש,C,20
לטש,A,1
לבב,C,1
לבה,C,17
לבן,C,3
להק,C,4
לוה,C,17
לחף,C,4
לטף,C,1
לטש,C,1
לכד,C,1
למד,C,1
לפף,C,1
לקט,C,1
לקק,C,1
לכד,A,1
לכלך,C,20
לכסן,C,22
למד,A,4
לן,A,35
לעג,A,17
לעס,A,17
לפת,A,2
לקה,A,48
לקח,A,22
לקט,A,1
לקלק,C,20
לש,A,35
מאס,A,17
מגנט,C,20
מדד,A,1
מדרג,C,20
מהל,A,1
מגן,D,3
מגנט,D,14
מגר,D,1
מדר,D,1
מזג,D,1
מחזר,D,14
מחשב,D,14
מוטט,C,12
מין,D,3
מכן,D,3
מלא,D,9
מלכד,D,14
מולל,C,12
ממן,D,3
ממש,D,1
מנה,D,10
מסגר,D,14
מסד,D,1
מסחר,D,18
מוסס,C,12
מספר,D,14
מען,D,6
מצה,D,10
מקד,D,1
מקם,D,1
מקש,D,1
מרק,D,5
משכן,D,16
מתן,D,3
מותת,C,13
מזג,A,1
מזמז,C,20
מזער,C,24
מחא,A,41
מחה,A,53
מחזר,C,20
מחט,A,17
מחל,A,17
מחץ,A,17
מחק,A,17
מחשב,C,20
מאן,C,8
מגן,C,3
מגר,C,1
מדר,C,1
מהר,C,4
מזג,C,1
מין,C,3
מכן,C,3
מלא,C,16
מלט,C,1
ממן,C,3
ממש,C,1
מנה,C,17
מנח,C,9
מנן,C,3
מסד,C,1
מסך,C,1
מעט,C,4
מען,C,4
מפה,C,17
מצב,C,1
מצה,C,17
מצק,C,1
מקד,C,1
מקם,C,1
מקש,C,1
מרק,C,5
מרר,C,5
משש,C,1
מתג,C,1
מתן,C,3
מכר,A,1
מל,A,35
מלא,A,42
מלח,A,22
מלך,A,1
מלכד,C,20
מלמל,C,20
מלצר,C,20
מלק,A,1
מנה,A,48
מנע,A,22
מסגר,C,20
מסחר,C,24
מסטל,C,20
מסך,A,1
מסמס,C,20
מסמר,C,20
מספר,C,20
מסק,A,1
מסר,A,1
מסרר,C,20
מעד,A,17
מעך,A,17
מעל,A,17
מצא,A,41
מצמץ,C,20
מצץ,A,1
מקלט,C,20
מרד,A,1
מרח,A,22
מרט,A,1
מרכז,C,20,,
מרקר,C,20,,
משה,A,48,,
משח,A,22,,
משך,A,1,,
משכן,C,22,,
משל,A,1,,
משמש,C,20,,
מת,A,36,,
מתח,A,22,,
נאבד,B,6,,
נאבק,B,6,,
נאגר,B,6,B,5
נאזר,B,5,B,6
נאחז,B,6,,
נאטם,B,6,B,5
נאכל,B,6,,
נאלם,B,6,B,5
נאלץ,B,6,B,5
נאם,A,17,,
נאמד,B,6,B,5
נאמן,B,6,,
נאמר,B,6,B,5
נאנח,B,11,,
נאנס,B,6,B,5
נאנק,B,6,B,5
נאסף,B,6,B,5
נאסר,B,6,B,5
נאף,A,17,,
נאפה,B,30,,
נאק,A,1,,
נארג,B,6,B,5
נארז,B,6,B,5
נאשם,B,6,B,5
נבדל,B,1,,
נבדק,B,1,,
נבהל,B,7,,
נבוך,B,18,,
נבזז,B,1,,
נבח,A,22,,
נבחן,B,8,,
נבחר,B,7,,
נבחש,B,7,,
נבט,A,1,,
נבל,A,25,,
נבלם,B,1,,
נבלע,B,9,,
נבנה,B,27,,
נבע,A,22,,
נבעת,B,7,,
נבצר,B,1,,
נבקע,B,9,,
נבר,A,1,,
נברא,B,23,,
נגאל,B,7,,
נגד,A,1,,
נגדע,B,9,,
נגה,A,27,,
נגזל,B,1,,
נגזם,B,1,,
נגזר,B,1,,
נגח,A,27,A,22
נגמל,B,1,,
נגמר,B,1,,
נגנב,B,1,,
נגנז,B,1,,
נגס,A,1,,
נגע,A,27,,
נגעל,B,7,,
נגרם,B,1,,
נגרס,B,1,,
נגרע,B,9,,
נגרף,B,1,,
נגרר,B,1,,
נד,A,35,,
נדב,A,25,A,1
נדבק,B,1,,
נדבר,B,1,,
נדד,A,1,A,25
נדהם,B,7,,
נדון,B,19,,
נדחה,B,32,,
נדחס,B,7,,
נדחף,B,7,,
נדחק,B,7,,
נדלק,B,1,,
נדמה,B,27,,
נדנד,C,20,,
נדף,A,1,A,25
נדפס,B,1,,
נדפק,B,1,,
נדקר,B,1,,
נדר,A,1,A,25
נדרס,B,1,,
נדרש,B,1,,
נהג,A,17,,
נהגה,B,30,B,29
נהדף,B,6,B,5
נהה,A,53,,
נהם,A,1,A,17
נהנה,B,30,,
נהפך,B,5,B,6
נהר,A,17,,
נהרג,B,6,B,5
נהרס,B,6,B,5
נואש,B,16,,
נגב,D,1,,
נגן,D,3,,
נודע,B,17,,
נהל,D,6,,
נחם,D,4,,
נטרל,D,14,,
נכה,D,10
נוכח,B,17
נולד,B,15
נוסד,B,15
נסה,D,10
נסח,D,7
נוסף,B,15
נסר,D,1
נועד,B,16
נענע,D,20
נועץ,B,16
נפח,D,7
נופף,C,12
נפץ,D,1
נצח,D,7
נצל,D,1
נוצר,B,15
נצר,D,1
נקב,D,1
נקד,D,1
נקה,D,10
נקז,D,1
נורה,B,33
נשל,D,1
נושע,B,17
נשק,D,1
נתח,D,7
נתץ,D,1
נתק,D,1
נותר,B,15
נזהר,B,7
נזכר,B,1
נזל,A,26,,
נזעק,B,7,,
נזף,A,1,,
נזקף,B,1,,
נזקק,B,1,,
נזרע,B,9,,
נזרק,B,1,,
נח,A,39,,
נחבא,B,25,,
נחבט,B,5,,
נחבל,B,5,,
נחבש,B,5,,
נחגר,B,5,B,6
נחטב,B,5,B,6
נחטף,B,5,B,6
נחל,A,17,,
נחלב,B,5,B,6
נחלץ,B,5,B,6
נחלק,B,5,B,6
נחלש,B,5,B,6
נחנך,B,5,B,6
נחנק,B,5,B,6
נחסך,B,5,B,6
נחסם,B,5,B,6
נחפז,B,5,,
נחפר,B,5,,
נחצב,B,5,B,6
נחצה,B,29,,
נחקק,B,5,B,6
נחר,A,17,,
נחרב,B,6,B,5
נחרד,B,6,B,5
נחרז,B,5,B,6
נחרט,B,5,B,6
נחרך,B,5,B,6
נחרץ,B,6,B,5
נחרש,B,5,B,6
נחשב,B,5,B,6
נחשד,B,5,B,6
נחש'ף,B,5,B,6
נחשק,B,5,B,6
נחת,A,18,,
נחתך,B,5,B,6
נחתם,B,5,B,6
נטבח,B,9,,
נטבל,B,1,,
נטה,A,54,,
נטחן,B,8,,
נטל,A,25,,
נטמא,B,23,,
נטמן,B,3,,
נטמא,B,9,,
נטע,A,27,,
נטען,B,8,,
נטף,A,25,A,1
נטפל,B,1,,
נטר,A,25,A,1
נטרל,C,20,,
נטרף,B,1,,
נטרק,B,1,,
נטש,A,25,A,1
נבא,C,16,,
נבא,B,26,,
נבל,C,1,,
נגב,C,1
נגח,C,9
נגן,C,3
נג'ס,C,1
נגף,B,12
נגר,C,1
נגר,B,12
נגש,B,13
נדב,C,1
נדה,C,17
נדון,B,21
נהג,C,4
נהל,C,4
נוט,C,1
נול,C,1
נון,C,3
נזוק,B,20
נזק,B,12
נחם,C,4
נחש,C,4
נטל,B,12
נטע,B,12
נטר,C,1
נטש,B,12
ניד,C,1
נכה,C,17
נכס,C,1
נכש,C,1
נמול,B,20
נמוק,B,20
נמך,C,1
נמק,C,1
נמר,C,1
נסה,C,17
נסח,C,9
נסר,C,1
נער,C,4
נפה,C,17
נפח,C,9
נפס,C,1
נפץ,C,1
נפק,C,1
נצח,C,9
נצל,C,1
נצל,B,12
נצר,C,1
נקב,C,1
נקד,C,1
נקה,C,17
נקז,C,1
נקר,C,1
נש'א,B,26
נשב,C,1
נשל,C,1
נשק,C,1
נתב,C,1
נתז,B,12
נתח,C,9
נתך,B,12
נתן,B,14
נתץ,C,1
נתק,C,1
נתק,B,12
נתר,C,1
נכבה,B,27
נכבל,B,1
נכבש,B,1
נכוה,B,27
נכון,B,19
נכח,A,22
נכחד,B,7
נכלא,B,23
נכלל,B,1
נכלם,B,1
נכנס,B,1
נכנע,B,9
נכסף,B,1
נכפה,B,27
נכפל,B,1
נכפת,B,2
נכרה,B,27
נכרך,B,1
נכרת,B,2
נכשל,B,1
נכתב,B,1
נלאה,B,28
נלבש,B,1
נלוה,B,27
נלחם,B,7
נלחץ,B,7
נלחש,B,7
נלטש,B,1
נלכד,B,1
נלמד,B,1
נלעס,B,7
נלקח,B,9
נלקט,B,1
נם,A,35
נמאס,B,7
נמדד,B,1
נמהל,B,7
נמוג,B,18
נמוט,B,18
נמזג,B,1
נמחל,B,7
נמחץ,B,7
נמחק,B,7
נמכר,B,1
נמלא,B,23
נמלח,B,9
נמלט,B,1
נמלך,B,1
נמנה,B,27
נמנם,C,20
נמנע,B,9
נמס,B,22
נמסר,B,1
נמעך,B,7
נמען,B,8
נמצא,B,23
נמצץ,B,1
נמק,B,22
נמרח,B,9
נמרט,B,1
נמשה,B,27
נמשח,B,9
נמשך,B,1
נמשל,B,1
נמתח,B,9
ננזף,B,1
ננטש,B,1
ננעל,B,7
ננעץ,B,7
ננקט,B,1
ננשך,B,1
נס,A,35
נסגר,B,1
נסדק,B,1
נסוג,B,18
נסחב,B,7
נסחט,B,7
נסחף,B,7
נסחר,B,7
נסך,A,1
נסלח,B,9
נסלל,B,1
נסע,A,27
נסער,B,7
נספג,B,1
נספה,B,27
נספח,B,9
נספר,B,1
נסק,A,1
נסקל,B,1
נסקר,B,1
נסרג,B,1
נסרח,B,9
נסרק,B,1
נסתם,B,1
נסתר,B,1
נע,A,39,,
נעבר,B,6,,
נעדר,B,5,B,6
נעזב,B,6,B,5
נעזר,B,6,B,5
נעטף,B,6,B,5
נעכל,B,5,,
מעכר,B,5,B,6
נעל,A,17,,
נעלב,B,6,B,5
נעלה,B,31,,
נעלם,B,5,B,6
נעמד,B,6,B,5
נענה,B,31,,
נענע,C,27,,
נענש,B,6,B,5
נעץ,A,17,,
נעצב,B,6,B,5
נעצם,B,6,B,5
נעצר,B,5,B,6
נעקד,B,6,B,5
נעקף,B,6,B,5
נעקץ,B,6,B,5
נעקר,B,6,B,5
נער,A,17,,
נערך,B,6,B,5
נערם,B,6,B,5
נערף,B,6,B,5
נעש'ה,B,31,,
