התקדם,E,1
התקדר,E,1
התקדש,E,1
התקהה,E,34
התקהל,E,9
התקוצ'ץ',E,43
התקוטט,E,24
התקומם,E,24
התקזז,E,1
התקטן,E,3
התקים,E,1
התקיל,F,1
התקין,F,3
התקיף,F,1
התקלח,E,19
התקלף,E,1
התקלקל,E,43
התקמבק,E,43
התקמט,E,1
התקמצן,E,44
התקמר,E,1
התקנא,E,29
התקער,E,9
התקפל,E,1
התקצר,E,1
התקרב,E,13
התקרזל,E,43
התקרח,E,22
התקרנף,E,43
התקרצף,E,43
התקרר,E,13
התקרש,E,13
התקשה,E,30
התקשח,E,19
התקשט,E,1
התקשקש,E,43
התקשר,E,1
התראה,E,38
התרבד,E,1
התרבה,E,30
התרבע,E,19
התרברב,E,43
התרגז,E,1
התרגל,E,1
התרגש,E,1
התרה,F,32
התרוח,E,19
התרומם,E,24
התרועע,E,28
התרופף,E,24
התרוצץ,E,24
התרוקן,E,25
התרושש,E,24
התרחב,E,9
התרחץ,E,9
התרחק,E,9
התרחש,E,9
התרטב,E,1
התרים,F,1
התריס,F,1
התריע,F,7
התרכב,E,1
התרכז,E,1
התרכך,E,1
התרסן,E,3
התרסק,E,1
התרעם,E,9
התרפא,E,29
התרפה,E,30
התרפט,E,1
התרפס,E,1
התרפק,E,1
התרצה,E,30
התרקם,E,1
התרשל,E,1
התרשם,E,1
התרתח,E,19
ודא,C,16
ותר,C,1
זבח,A,22
זגזג,C,20
זהר,A,17
זז,A,35
זחל,A,17
זגג,C,1
זין,C,3
זנב,C,1
זנק,C,1
זער,C,4
זקר,C,1
זכר,A,1
זלג,A,1
זלזל,C,20
זלל,A,1
זלף,A,1
זמבר,C,20
זמזם,C,20
זמם,A,1
זן,A,35
זנה,A,48
זנח,A,22
זע,A,39
זעם,A,17
זעף,A,17
זעק,A,17
זפזפ,C,20
זקן,A,6
זקף,A,1
זרגג,C,20
זרה,A,48
זרח,A,22
זרם,A,1
זרע,A,22
זרק,A,1
חב,A,35
חברת,C,21
חד,A,35
חולל,C,12
חוקק,C,12
חזה,A,51
חי,A,57
חבב,C,1
חטט,C,1
חיג,C,1
חיך,C,1
חכה,C,17
חפה,C,17
חקה,C,17
חתן,C,3
חל,A,35
חלה,A,51
חלחל,C,24
חלטר,C,20
חלמן,C,22
חמצן,C,22
חס,A,35
חסה,A,51
חספס,C,20
חפץ,A,13
חצצר,C,20
חצרץ,C,20
חרבן,C,22
חרבש,C,20
חרה,A,51
חרחר,C,24
חרטט,C,20
חרמן,C,22
חרפ,A,10
חרפן,C,22
חש,A,35
חשבן,C,22
חשמל,C,20
טבח,A,22
טוה,A,48
טחן,A,19
טיל,C,1
טכס,C,1
טפס,C,1
טכסס,C,20
טלפן,C,22
טמטם,C,20
טמן,A,3
טס,A,35
טעה,A,53
טעם,A,17
טען,A,19
טקבק,C,20
טקטק,C,20
טרד,A,1
טרח,A,22
טרלל,C,20
טרף,A,1
טרק,A,1
יזם,A,30
יאש,C,7
יבב,C,1
יבם,C,1
ידה,C,17
יהד,C,4
יחל,C,4
ילל,C,1
יסר,C,1
יקר,C,1
יתר,C,1
יכל,A,32
ינק,A,30
יצק,A,25
יקד,A,30
ירא,A,46
ירד,A,29
ירה,A,55
ירק,A,30
ירש,A,30
כאב,A,17
כבל,A,1
כבש,A,1
כדרר,C,20
כחכח,C,26
כדן,C,3
כהן,C,4
כזב,C,1
כיס,C,1
כיף,C,1
כיר,C,1
ככב,C,1
כנר,C,1
כסח,C,9
כער,C,4
כלא,A,41
כלכל,C,20
כלל,A,1
כמה,A,24
כסס,A,1
כסתח,C,26
כעכע,C,26
כעס,A,7
כפה,A,48
כפל,A,1
כפף,A,1
כרבל,C,20
כרה,A,48
כרך,A,1
כרכר,C,20
כרע,A,22
כרת,A,2
כשכש,C,20
כשל,A,1
כתב,A,1
כתש,A,1
לבלב,C,20
לבש,A,4
לגלג,C,20
לגם,A,1
להט,A,17
לחך,A,1
לחלח,C,26
לחם,A,17
לחץ,A,17
לחש,A,17
לחשש,C,20
לבב,C,1
לחף,C,4
לקק,C,1
לכסן,C,22
לן,A,35
לעג,A,17
לעס,A,17
לפת,A,2
לקה,A,48
לקח,A,22
לקלק,C,20
לש,A,35
מאס,A,17
מדד,A,1
מדרג,C,20
מהל,A,1
מוטט,C,12
מולל,C,12
מוסס,C,12
מותת,C,13
מזמז,C,20
מזער,C,24
מחא,A,41
מחה,A,53
מחט,A,17
מחל,A,17
מחץ,A,17
מחק,A,17
מאן,C,8
מהר,C,4
מלט,C,1
מנח,C,9
מנן,C,3
מעט,C,4
מפה,C,17
מצב,C,1
מצק,C,1
מרר,C,5
משש,C,1
מתג,C,1
מכר,A,1
מל,A,35
מלח,A,22
מלך,A,1
מלמל,C,20
מלצר,C,20
מלק,A,1
מנע,A,22
מסטל,C,20
מסמס,C,20
מסמר,C,20
מסק,A,1
מסר,A,1
מסרר,C,20
מעד,A,17
מעך,A,17
מעל,A,17
מצא,A,41
מצמץ,C,20
מצץ,A,1
מקלט,C,20
מרד,A,1
מרח,A,22
מרט,A,1
מרכז,C,20
מרקר,C,20
משה,A,48
משח,A,22
משך,A,1
משל,A,1
משמש,C,20
מת,A,36
מתח,A,22
נאבד,B,6
נאבק,B,6
נאחז,B,6
נאכל,B,6
נאם,A,17
נאמן,B,6
נאנח,B,11
נאף,A,17
נאפה,B,30
נאק,A,1
נבדל,B,1
נבדק,B,1
נבהל,B,7
נבוך,B,18
נבזז,B,1
נבח,A,22
נבחן,B,8
נבחר,B,7
נבחש,B,7
נבט,A,1
נבלם,B,1
נבלע,B,9
נבנה,B,27
נבע,A,22
נבעת,B,7
נבצר,B,1
נבקע,B,9
נבר,A,1
נברא,B,23
נגאל,B,7
נגד,A,1
נגדע,B,9
נגה,A,27
נגזל,B,1
נגזם,B,1
נגזר,B,1
נגמל,B,1
נגמר,B,1
נגנב,B,1
נגנז,B,1
נגס,A,1
נגע,A,27
נגעל,B,7
נגרם,B,1
נגרס,B,1
נגרע,B,9
נגרף,B,1
נגרר,B,1
נד,A,35
נדבק,B,1
נדבר,B,1
נדהם,B,7
נדחה,B,32
נדחס,B,7
נדחף,B,7
נדחק,B,7
נדלק,B,1
נדמה,B,27
נדנד,C,20
נדפס,B,1
נדפק,B,1
נדקר,B,1
נדרס,B,1
נדרש,B,1
נהה,A,53
נהנה,B,30
נהר,A,17
נואש,B,16
נודע,B,17
נוכח,B,17
נולד,B,15
נוסד,B,15
נוסף,B,15
נועד,B,16
נועץ,B,16
נופף,C,12
נוצר,B,15
נורה,B,33
נושע,B,17
נותר,B,15
נזהר,B,7
נזכר,B,1
נזל,A,26
נזעק,B,7
נזף,A,1
נזקף,B,1
נזקק,B,1
נזרע,B,9
נזרק,B,1
נח,A,39
נחבא,B,25
נחבט,B,5
נחבל,B,5
נחבש,B,5
נחל,A,17
נחפז,B,5
נחפר,B,5
נחצה,B,29
נחר,A,17
נחת,A,18
נטבח,B,9
נטבל,B,1
נטה,A,54
נטחן,B,8
נטמן,B,3
נטען,B,8
נטפל,B,1
נטרף,B,1
נטרק,B,1
נג'ס,C,1
נגף,B,12
נגש,B,13
נדה,C,17
נוט,C,1
נול,C,1
נון,C,3
נזוק,B,20
נזק,B,12
נחש,C,4
ניד,C,1
נכס,C,1
נכש,C,1
נמול,B,20
נמוק,B,20
נמך,C,1
נמר,C,1
נפה,C,17
נפס,C,1
נפק,C,1
נקר,C,1
נתב,C,1
נתז,B,12
נתך,B,12
נתר,C,1
נכבה,B,27
נכבל,B,1
נכבש,B,1
נכוה,B,27
נכון,B,19
נכח,A,22
נכחד,B,7
נכלא,B,23
נכלל,B,1
נכלם,B,1
נכנס,B,1
נכנע,B,9
נכסף,B,1
נכפה,B,27
נכפל,B,1
נכפת,B,2
נכרה,B,27
נכרך,B,1
נכרת,B,2
נכשל,B,1
נכתב,B,1
נלאה,B,28
נלבש,B,1
נלוה,B,27
נלחם,B,7
נלחץ,B,7
נלחש,B,7
נלטש,B,1
נלכד,B,1
נלמד,B,1
נלעס,B,7
נלקח,B,9
נלקט,B,1
נם,A,35
נמאס,B,7
נמדד,B,1
נמהל,B,7
נמוג,B,18
נמוט,B,18
נמזג,B,1
נמחל,B,7
נמחץ,B,7
נמחק,B,7
נמכר,B,1
נמלא,B,23
נמלח,B,9
נמלט,B,1
נמלך,B,1
נמנה,B,27
נמנם,C,20
נמנע,B,9
נמס,B,22
נמסר,B,1
נמעך,B,7
נמען,B,8
נמצא,B,23
נמצץ,B,1
נמרח,B,9
נמרט,B,1
נמשה,B,27
נמשח,B,9
נמשך,B,1
נמשל,B,1
נמתח,B,9
ננזף,B,1
ננטש,B,1
ננעל,B,7
ננעץ,B,7
ננקט,B,1
ננשך,B,1
נס,A,35
נסגר,B,1
נסדק,B,1
נסוג,B,18
נסחב,B,7
נסחט,B,7
נסחף,B,7
נסחר,B,7
נסך,A,1
נסלח,B,9
נסלל,B,1
נסע,A,27
נסער,B,7
נספג,B,1
נספה,B,27
נספח,B,9
נספר,B,1
נסק,A,1
נסקל,B,1
נסקר,B,1
נסרג,B,1
נסרח,B,9
נסרק,B,1
נסתם,B,1
נסתר,B,1
נע,A,39
נעבר,B,6
נעכל,B,5
נעל,A,17
נעלה,B,31
נענה,B,31
נעץ,A,17
נעש'ה,B,31
נפגם,B,1
נפגע,B,9
נפגש,B,1
נפדה,B,27
נפוץ,B,18
נפטר,B,1
נפל,A,25
נפלט,B,1
נפנה,B,27
נפנף,C,20
נפסל,B,1
נפסק,B,1
נפעם,B,7
נפער,B,7
נפצע,B,9
נפקד,B,1
נפקח,B,9
נפקע,B,9
נפרד,B,1
נפרט,B,1
נפרם,B,1
נפרס,B,1
נפרע,B,9
נפרץ,B,1
נפרש',B,1
נפרש,B,1
נפש,A,1
נפתח,B,9
נפתל,B,1
נפתר,B,1
נצבט,B,1
נצבע,B,9
נצבר,B,1
נצלב,B,1
נצלה,B,27
נצמד,B,1
נצנץ,C,20
נצץ,A,1
נצרב,B,1
נצרד,B,1
נצרך,B,1
נצרף,B,1
נקבע,B,9
נקבץ,B,1
נקבר,B,1
נקדח,B,9
נקדש,B,1
נקהל,B,7
נקוה,B,27
נקט,A,1
נקטל,B,1
נקטם,B,1
נקטע,B,9
נקטף,B,1
נקלה,B,27
נקלט,B,1
נקלע,B,9
נקם,A,1
נקמט,B,1
נקנה,B,27
נקנס,B,1
נקנק,C,20
נקע,A,22
נקף,A,1
נקצב,B,1
נקצץ,B,1
נקצר,B,1
נקרא,B,23
נקרה,B,27
נקרע,B,9
נקרש,B,1
נקש,A,1
נקשר,B,1
נראה,B,28
נרגם,B,4
נרגע,B,10
נרדם,B,4
נרדף,B,4
נרחץ,B,4
נרטב,B,4
נרכס,B,4
נרכש,B,4
נרמז,B,4
נרמל,C,20
נרמס,B,4
נרעד,B,4
נרעש,B,4
נרפא,B,24
נרצח,B,10
נרקב,B,4
נרקח,B,10
נרקם,B,4
נרשם,B,4
נרתם,B,4
נרתע,B,10
נשאב,B,7
נשאל,B,7
נשאף,B,7
נשאר,B,7
נשבה,B,27
נשבע,B,9
נשבר,B,1
נשדד,B,1
נשחט,B,7
נשחק,B,7
נשחת,B,7
נשטף,B,1
נשך,A,1
נשכב,B,1
נשכח,B,9
נש'כר,B,1
נשלח,B,9
נשלט,B,1
נשלל,B,1
נשלם,B,1
נשלף,B,1
נשם,A,1
נשמד,B,1
נשמט,B,1
נשמע,B,9
נשמר,B,1
נשנה,B,27
נשנש,C,20
נשען,B,8
נשף,A,1
נשפד,B,1
נשפט,B,1
נשפך,B,1
נשקל,B,1
נשקף,B,1
נשר,A,1
נש'רט,B,1
נש'רף,B,1
נשתל,B,1
נתבע,B,9
נתחב,B,7
נתחם,B,7
נתלה,B,27
נתלש,B,1
נתמך,B,1
נתפס,B,1
נתפר,B,1
נתקל,B,1
נתקע,B,9
נתקף,B,1
נתרם,B,1
נתש,A,25
סב,A,40
סבא,A,41
סבל,A,1
סבר,A,1
סגד,A,1
סגסג,C,20
סגר,A,1
סדק,A,1
סוכך,C,12
סח,A,37
סחב,A,17
סחט,A,17
סחף,A,17
סחר,A,17
סחרר,C,20
סטה,A,48
סטר,A,1
סאב,C,7
סגל,C,1
סגף,C,1
סיג,C,1
סים,C,1
סיע,C,9
סיר,C,1
סכך,C,1
סכן,C,3
סמל,C,1
סמס,C,1
סמר,C,1
סנף,C,1
סעף,C,4
סרב,C,5
סך,A,35
סכסך,C,20
סכר,A,1
סלד,A,1
סלח,A,22
סלל,A,1
סלסל,C,20
סמך,A,1
סמסם,C,20
סמפל,C,20
סמפת,C,21
סמרטט,C,29
סמרר,C,20
סנגר,C,20
סנג'ר,C,20
סנתז,C,20
סעד,A,17
סער,A,17
ספג,A,1
ספד,A,1
ספסר,C,20
ספרר,C,20
סקרן,C,22
סר,A,35
סרבל,C,20
סרג,A,1
סרח,A,22
סרט,A,1
סרטט,C,20
סרסר,C,20
סתם,A,1
סתר,A,1
עברת,C,21
עג,A,35
עדה,A,50
עולל,C,12
עופף,C,12
עורר,C,12
עט,A,35
עטה,A,50
עדן,C,3
עוה,C,17
עור,C,1
עין,C,3
עיף,C,1
עיר,C,1
עכס,C,1
עלף,C,1
עמם,C,1
עמר,C,1
עמת,C,2
ענג,C,1
ענן,C,3
עסה,C,17
עש'ב,C,1
עלה,A,50
עלעל,C,24
עמלן,C,22
עמעם,C,24
ענטז,C,20
ענין,C,22
עף,A,35
עפעף,C,24
עץ,A,35
עצבן,C,22
ערסל,C,20
ערפל,C,20
עש'ה,A,50
פברק,C,20
פג,A,35
פגם,A,1
פגע,A,22
פגש,A,1
פדה,A,48
פוגג,C,12
פצץ,D,1
פזל,A,1
פזמן,C,22
פטפט,C,20
פטרל,C,20
פגר,C,1
פדח,C,9
פדר,C,1
פהק,C,4
פזז,C,1
פזם,C,1
פחם,C,4
פיד,C,1
פיח,C,9
פיט,C,1
פלל,C,1
פנן,C,3
פשל,C,1
פשר,C,1
פכפך,C,20
פלה,A,48
פלט,A,1
פלפל,C,20
פלרטט,C,29
פלש,A,1
פמפם,C,20
פנטז,C,20
פנצ'ר,C,20
פסח,A,22
פסטר,C,20
פסע,A,22
פספס,C,20
פעה,A,48
פעל,A,17
פעפע,C,26
פער,A,17
פצלח,C,26
פצמר,C,20
פצע,A,22
פצפץ,C,20
פקנק,C,20
פקסס,C,20
פקע,A,22
פקפק,C,20
פקק,A,1
פקשש,C,20
פרגן,C,20
פרה,A,48
פרזל,C,20
פרח,A,22
פרכס,C,20
פרם,A,1
פרמט,C,20
פרנס,C,20
פרס,A,1
פרע,A,22
פרפר,C,20
פרץ,A,1
פרש',A,1
פרשן,C,22
פש'ה,A,48
פשע,A,22
פשפש,C,20
פשתן,C,22
פתר,A,1
צבא,A,41
צבט,A,1
צבע,A,22
צבר,A,1
צברח,C,26
צד,A,35
צהל,A,17
צודד,C,12
צוח,A,22
צופף,C,12
צותת,C,13
צחקק,C,20
ציץ,C,1
צית,C,2
צלק,C,1
צמד,C,1
צער,C,4
צ'פח,C,9
צלב,A,1
צלה,A,48
צלח,A,22
צלל,A,1
צלע,A,22
צלף,A,1
צלצל,C,20
צם,A,35
צמא,A,42
צמרר,C,20
צנח,A,22
צעד,A,17
צעק,A,17
צף,A,35
צפן,A,3
צפצף,C,20
צפר,A,1
צץ,A,35
צ'קמק,C,20
צר,A,35
צרב,A,1
צרח,A,22
צרך,A,1
צרם,A,1
צרצר,C,20
צרר,A,1
קבר,A,1
קד,A,40
קדח,A,22
קדר,A,4
קהה,A,48
קודד,C,12
קוצ'ץ',C,20
קונן,C,14
קושש,C,12
קטל,A,1
קטם,A,1
קטן,A,7
קטע,A,22
קטף,A,1
קטרג,C,20
קוה,C,17
קטר,C,1
קמר,C,1
קנא,C,16
קנח,C,9
קנן,C,3
קער,C,4
קלה,A,48
קלט,A,1
קלטר,C,20
קלע,A,22
קם,A,35
קמבן,C,22
קמבץ,C,20
קמבק,C,20
קמל,A,1
קנה,A,48
קנטר,C,20
קנס,A,1
קסם,A,1
קפא,A,41
קץ,A,35
קצב,A,1
קצף,A,1
קרא,A,41
קרזל,C,20
קרטע,C,26
קרין,C,22
קרם,A,1
קרן,A,3
קרס,A,1
קרע,A,22
קרץ,A,1
קרצף,C,20
קרקס,C,20
קרקע,C,26
קרקף,C,20
קרקר,C,20
קרש,A,1
ראה,A,53
רב,A,37
רבץ,A,4
רגז,A,4
רגם,A,1
רגן,A,3
רגע,A,22
רדה,A,48
רדף,A,1
רסק,D,1
רופף,C,12
רוצץ,C,12
רוקן,C,14
רושש,C,12
רזה,A,49
רחץ,A,17
רחרח,C,26
רחש,A,17
רטן,A,3
רבד,C,1
רגל,C,1
רחם,C,4
רחף,C,4
רכל,C,1
רנן,C,3
רסק,C,1
רפא,C,16
רפה,C,17
רפט,C,1
רצד,C,1
רכב,A,4
רכן,A,3
רכס,A,1
רכש,A,1
רמס,A,1
רעב,A,17
רעד,A,17
רעה,A,53
רעם,A,17
רענן,C,23
רעש,A,17
רפרף,C,20
רפרר,C,20
רץ,A,35
רצח,A,22
רצע,A,22
רקח,A,22
רקם,A,1
רקק,A,1
רשם,A,1
רשף,A,1
רשרש,C,20
רתח,A,22
רתם,A,1
שאב,A,17
שאג,A,17
שאל,A,17
שאף,A,17
שב,A,35
שבה,A,48
ש'בע,A,23
שבק,A,1
שבת,A,2
שגה,A,48
ש'גש'ג,C,20
שדד,A,1
שהה,A,53
שובב,C,12
ש'דד,D,1
ש'וחח,C,15
שוטט,C,12
שזר,A,1
ש'ח,A,39
ש'חה,A,53
שחט,A,17
שחק,A,17
שט,A,35
שטען,C,25
שטף,A,1
שגע,C,9
שדר,C,1
שהק,C,4
שוה,C,17
שוע,C,9
שטה,C,17
שיט,C,1
שכר,C,1
שנס,C,1
שנע,C,9
שקר,C,1
שרת,C,6
שתך,C,1
שכב,A,4
שכח,A,22
ש'כר,A,1
שכשך,C,20
שלה,A,48
שלטט,C,20
שלל,A,1
שלף,A,1
שלק,A,1
ש'ם,A,37
שמט,A,1
שמע,A,22
ש'נא,A,42
שעט,A,17
שעמם,C,23
שעתק,C,24
שפט,A,1
שפך,A,1
שפע,A,22
שפעל,C,24
שפצר,C,20
שפת,A,2
שצף,A,1
שקד,A,1
שקט,A,1
שקל,A,1
שקק,A,1
שקשק,C,20
שר,A,37
ש'רד,A,1
שרה,A,48
ש'רט,A,1
ש'רך,A,1
ש'רף,A,1
שרץ,A,1
שרק,A,1
ש'רר,A,1
שרשר,C,20
שתה,A,48
שתל,A,1
שתת,A,2
תבלן,C,22
תבנת,C,21
תבע,A,22
תהה,A,53
תסבך,D,14
תופף,C,12
תחב,A,17
תחבל,C,20
תחמן,C,22
תזז,C,1
תחח,C,9
תנה,C,17
תעב,C,4
תשר,C,1
תכף,A,1
תכסס,C,20
תלה,A,48
תלש,A,1
תמה,A,24
תמחר,C,24
תמך,A,1
תסכת,C,21
תסס,A,1
תסרט,C,20
תעה,A,53
תעתע,C,26
תפח,A,22
תפס,A,1
תפר,A,1
תצפת,C,21
תקע,A,22
תקף,A,1
תקתק,C,20
תר,A,35
תרם,A,1
תש,A,40
תשש,A,1
